Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20260413|EQBK|6668|0|17401|TRF
20260414|EQBK|19062|0|32364|TRF
20260415|EQBK|28602|0|52667|TRF
20260416|EQBK|24594|0|56179|TRF
20260413|EQH|611120|0|1929830|TRF
20260414|EQH|621495|0|1737939|TRF
20260415|EQH|1005292|300|1911045|TRF
20260416|EQH|524764|0|1202201|TRF
20260413|EQHpA|11411|0|202993|TRF
20260414|EQHpA|13771|0|25271|TRF
20260415|EQHpA|8885|108|32286|TRF
20260416|EQHpA|17023|0|41333|TRF
20260413|EQHpC|4856|0|11855|TRF
20260414|EQHpC|5216|0|9472|TRF
20260415|EQHpC|2645|0|5426|TRF
20260416|EQHpC|1629|0|5049|TRF
20260413|EQIN|7377|0|18472|TRF
20260414|EQIN|3017|0|19877|TRF
20260415|EQIN|2362|0|8049|TRF
20260416|EQIN|4907|0|20291|TRF
20260413|EQIX|59515|1893|156679|TRF
20260414|EQIX|63027|5|188812|TRF
20260415|EQIX|67788|0|212401|TRF
20260416|EQIX|39023|0|183739|TRF
20260413|EQL|17566|0|29112|TRF
20260414|EQL|16900|0|27899|TRF
20260415|EQL|11710|0|19311|TRF
20260416|EQL|11283|0|27485|TRF
20260413|EQLT|118|0|122|TRF
20260414|EQLT|399|0|749|TRF
20260415|EQLT|1060|0|1063|TRF
20260416|EQLT|150|0|174|TRF
20260413|EQNR|923652|1933|1480012|TRF
20260414|EQNR|1313024|42|2243980|TRF
20260415|EQNR|1814506|1290|3161571|TRF
20260416|EQNR|962198|1574|2984982|TRF
20260413|EQPT|157175|0|533373|TRF
20260414|EQPT|185712|0|625568|TRF
20260415|EQPT|481669|600|827959|TRF
20260416|EQPT|279391|0|421243|TRF
20260413|EQR|213713|0|502362|TRF
20260414|EQR|275246|0|464861|TRF
20260415|EQR|304535|475|767223|TRF
20260416|EQR|400587|160|740942|TRF
20260413|EQRR|4751|0|9892|TRF
20260414|EQRR|4484|0|11970|TRF
20260415|EQRR|3208|0|5212|TRF
20260416|EQRR|8952|0|12164|TRF
20260413|EQS|59|0|1102|TRF
20260414|EQS|2113|0|3698|TRF
20260415|EQS|51|0|487|TRF
20260416|EQS|120|0|735|TRF
20260413|EQT|691750|2375|1898060|TRF
20260414|EQT|1166400|2002|2202616|TRF
20260415|EQT|1261284|0|2104194|TRF
20260416|EQT|2369557|492|3530130|TRF
20260413|EQTY|2698|0|10055|TRF
20260414|EQTY|824|100|2670|TRF
20260415|EQTY|9460|0|12721|TRF
20260416|EQTY|10851|0|20594|TRF
20260413|EQWL|113140|0|179258|TRF
20260414|EQWL|44628|0|82319|TRF
20260415|EQWL|15200|100|35795|TRF
20260416|EQWL|23389|0|46282|TRF
20260413|EQX|1640527|18712|3473516|TRF
20260414|EQX|2426799|0|3925905|TRF
20260415|EQX|1606687|249|2451838|TRF
20260416|EQX|1553696|100|2129095|TRF
20260413|ERAS|3417896|36358|6482779|TRF
20260414|ERAS|1005801|16742|2136278|TRF
20260415|ERAS|1412780|705|3012705|TRF
20260416|ERAS|582724|0|1371336|TRF
20260413|ERC|29220|0|55377|TRF
20260414|ERC|15921|0|33014|TRF
20260415|ERC|13261|2800|47215|TRF
20260416|ERC|11308|0|24733|TRF
20260413|ERET|382|0|1209|TRF
20260414|ERET|3|0|12|TRF
20260415|ERET|14|0|86|TRF
20260416|ERET|10|0|239|TRF
20260413|ERH|2597|100|5932|TRF
20260414|ERH|5334|0|14385|TRF
20260415|ERH|9734|0|16650|TRF
20260416|ERH|3702|0|9111|TRF
20260413|ERIC|3219472|3244|5720132|TRF
20260414|ERIC|3767860|0|5455389|TRF
20260415|ERIC|2025793|0|3564516|TRF
20260416|ERIC|3170093|0|5145890|TRF
20260413|ERIE|39405|0|50869|TRF
20260414|ERIE|62196|0|89812|TRF
20260415|ERIE|64689|0|103311|TRF
20260416|ERIE|52814|30|77436|TRF
20260413|ERII|141815|0|251677|TRF
20260414|ERII|83171|0|172212|TRF
20260415|ERII|78689|0|269637|TRF
20260416|ERII|99521|0|271730|TRF
20260413|ERNA|41615|0|187916|TRF
20260414|ERNA|10519|0|97132|TRF
20260415|ERNA|168401|13119|798891|TRF
20260416|ERNA|346376|0|1004506|TRF
20260414|ERNAW|25|0|178|TRF
20260413|ERO|179690|888|314837|TRF
20260414|ERO|327165|1857|728455|TRF
20260415|ERO|238090|1|488958|TRF
20260416|ERO|147787|12552|313996|TRF
20260413|ERTH|10|0|697|TRF
20260414|ERTH|103|0|1090|TRF
20260415|ERTH|200|0|1064|TRF
20260416|ERTH|301|0|1294|TRF
20260413|ERX|76084|1030|167200|TRF
20260414|ERX|77126|14|159977|TRF
20260415|ERX|35753|0|92953|TRF
20260416|ERX|42337|1|105081|TRF
20260413|ERY|710551|0|1614249|TRF
20260414|ERY|683457|0|1350888|TRF
20260415|ERY|355540|0|524125|TRF
20260416|ERY|158723|5000|367955|TRF
20260413|ES|369889|432|638769|TRF
20260414|ES|265453|152|523649|TRF
20260415|ES|414235|11|571792|TRF
20260416|ES|282081|822|399442|TRF
20260413|ESAB|127046|974|200303|TRF
20260414|ESAB|172759|0|266040|TRF
20260415|ESAB|153741|0|206656|TRF
20260416|ESAB|157347|0|392565|TRF
20260413|ESBA|39|0|112|TRF
20260414|ESBA|748|0|1629|TRF
20260415|ESBA|331|0|2100|TRF
20260416|ESBA|140|0|2442|TRF
20260413|ESBG|79|0|706|TRF
20260414|ESBG|421|0|487|TRF
20260415|ESBG|96|0|96|TRF
20260416|ESBG|12|0|219|TRF
20260413|ESCA|14701|0|20058|TRF
20260414|ESCA|20450|0|39225|TRF
20260415|ESCA|7049|0|14443|TRF
20260416|ESCA|3044|0|6965|TRF
20260413|ESE|53136|340|87165|TRF
20260414|ESE|53547|0|90288|TRF
20260415|ESE|43735|74|81164|TRF
20260416|ESE|147019|129|418246|TRF
20260413|ESEA|16872|0|27118|TRF
20260414|ESEA|10909|0|20038|TRF
20260415|ESEA|9389|0|19068|TRF
20260416|ESEA|13066|0|21451|TRF
20260413|ESG|179|0|769|TRF
20260414|ESG|22|0|48|TRF
20260415|ESG|8|0|653|TRF
20260416|ESG|53|0|226|TRF
20260413|ESGD|82515|0|156723|TRF
20260414|ESGD|93020|0|135993|TRF
20260415|ESGD|180889|0|237686|TRF
20260416|ESGD|72276|0|157386|TRF
20260413|ESGE|83616|0|189371|TRF
20260414|ESGE|84230|0|137108|TRF
20260415|ESGE|86056|493|151933|TRF
20260416|ESGE|75587|3044|143305|TRF
20260413|ESGG|116|0|1355|TRF
20260414|ESGG|55|0|169|TRF
20260415|ESGG|12|0|888|TRF
20260416|ESGG|44|0|507|TRF
20260413|ESGU|45811|0|127261|TRF
20260414|ESGU|35899|0|106327|TRF
20260415|ESGU|80780|100|142392|TRF
20260416|ESGU|62407|1|125658|TRF
20260413|ESGV|46330|0|120995|TRF
20260414|ESGV|60781|0|180009|TRF
20260415|ESGV|85808|0|173353|TRF
20260416|ESGV|149442|0|207524|TRF
20260413|ESHA|4|0|589|TRF
20260414|ESHA|125|0|664|TRF
20260415|ESHA|33|0|284|TRF
20260416|ESHA|1353|0|6671|TRF
20260413|ESHAR|1|0|1|TRF
20260414|ESHAR|2004|0|2951|TRF
20260416|ESHAR|24|0|48|TRF
20260413|ESI|344734|11|799527|TRF
20260414|ESI|585567|0|792300|TRF
20260415|ESI|398688|0|970811|TRF
20260416|ESI|410198|148|1130764|TRF
20260413|ESIM|12|0|13|TRF
20260414|ESIM|520|0|1414|TRF
20260415|ESIM|190|0|833|TRF
20260416|ESIM|252|0|1089|TRF
20260413|ESIX|95|0|95|TRF
20260414|ESIX|824|0|833|TRF
20260413|ESK|186|0|287|TRF
20260414|ESK|35|0|75|TRF
20260415|ESK|86|0|203|TRF
20260416|ESK|31|0|40|TRF
20260413|ESLA|20425|0|47270|TRF
20260414|ESLA|7502|0|26424|TRF
20260415|ESLA|7240|0|37588|TRF
20260416|ESLA|7497|0|13116|TRF
20260414|ESLAW|1000|1000|1000|TRF
20260413|ESLG|744|0|3007|TRF
20260414|ESLG|176170|0|176309|TRF
20260415|ESLG|2398|0|2714|TRF
20260416|ESLG|1077|0|1219|TRF
20260413|ESLT|25464|0|35581|TRF
20260414|ESLT|27172|3|43338|TRF
20260415|ESLT|22520|0|40791|TRF
20260416|ESLT|23253|10|55161|TRF
20260413|ESLV|103|0|1137|TRF
20260414|ESLV|103168|0|103168|TRF
20260415|ESLV|337|0|460|TRF
20260416|ESLV|2587|0|3746|TRF
20260413|ESML|37775|0|79727|TRF
20260414|ESML|30809|0|54667|TRF
20260415|ESML|32002|0|54083|TRF
20260416|ESML|47163|0|78900|TRF
20260415|ESMV|4|0|14|TRF
20260413|ESN|10542|0|20315|TRF
20260414|ESN|20691|0|33669|TRF
20260415|ESN|7694|0|21556|TRF
20260416|ESN|11941|0|14242|TRF
20260413|ESNT|85165|0|142367|TRF
20260414|ESNT|52949|1141|91003|TRF
20260415|ESNT|71565|0|101895|TRF
20260416|ESNT|54044|17|84309|TRF
20260413|ESOA|8932|0|24057|TRF
20260414|ESOA|31560|0|75631|TRF
20260415|ESOA|22766|0|84635|TRF
20260416|ESOA|13777|0|31854|TRF
20260413|ESP|2439|0|5411|TRF
20260414|ESP|3078|0|7742|TRF
20260415|ESP|8622|423|25119|TRF
20260416|ESP|10448|145|22893|TRF
20260413|ESPO|1876|0|4945|TRF
20260414|ESPO|1407|0|6285|TRF
20260415|ESPO|2148|300|8671|TRF
20260416|ESPO|1705|1|8453|TRF
20260413|ESPR|1468077|1640|3117527|TRF
20260414|ESPR|2420795|55684|4293667|TRF
20260415|ESPR|7422694|12808|11676713|TRF
20260416|ESPR|3085938|16156|4763638|TRF
20260413|ESQ|13806|0|17126|TRF
20260414|ESQ|94712|0|104893|TRF
20260415|ESQ|104628|0|112049|TRF
20260416|ESQ|42906|0|48990|TRF
20260413|ESRT|225717|7695|373921|TRF
20260414|ESRT|309291|2605|404516|TRF
20260415|ESRT|305985|2589|476291|TRF
20260416|ESRT|706424|0|939204|TRF
20260413|ESS|45363|370|129799|TRF
20260414|ESS|34673|0|135080|TRF
20260415|ESS|57489|0|101821|TRF
20260416|ESS|67364|0|114247|TRF
20260413|ESSC|11581|0|11912|TRF
20260414|ESSC|35844|0|35994|TRF
20260415|ESSC|1497|0|6441|TRF
20260416|ESSC|2171|0|2662|TRF
20260413|ESTA|53462|0|93048|TRF
20260414|ESTA|115545|29245|160475|TRF
20260415|ESTA|45803|0|83687|TRF
20260416|ESTA|88929|0|160083|TRF
20260413|ESTC|255956|337|692387|TRF
20260414|ESTC|164959|3727|414927|TRF
20260415|ESTC|152486|0|478936|TRF
20260416|ESTC|151835|0|776707|TRF
20260413|ESUM|59575|0|61822|TRF
20260414|ESUM|9317|0|11910|TRF
20260415|ESUM|35236|0|36623|TRF
20260416|ESUM|19507|0|24015|TRF
20260413|ET|2924752|17777|8277030|TRF
20260414|ET|2297975|18849|6405989|TRF
20260415|ET|1655934|174|4636700|TRF
20260416|ET|1616997|10871|4307437|TRF
20260413|ETB|36667|0|63051|TRF
20260414|ETB|30444|0|57300|TRF
20260415|ETB|12764|0|27277|TRF
20260416|ETB|5923|0|21625|TRF
20260413|ETCO|5130|0|6230|TRF
20260414|ETCO|240|0|5305|TRF
20260415|ETCO|4121|0|6500|TRF
20260416|ETCO|953|0|3527|TRF
20260413|ETD|75360|1|175642|TRF
20260414|ETD|48042|650|103260|TRF
20260415|ETD|59902|0|99264|TRF
20260416|ETD|44947|100|105836|TRF
20260413|ETEC|77|0|132|TRF
20260414|ETEC|435|0|1456|TRF
20260415|ETEC|3|0|41|TRF
20260416|ETEC|44|0|47|TRF
20260413|ETFT|211|0|847|TRF
20260414|ETFT|21|0|54|TRF
20260415|ETFT|58|0|87|TRF
20260416|ETFT|326|0|341|TRF
20260413|ETG|15624|0|46358|TRF
20260414|ETG|16703|151|37213|TRF
20260415|ETG|32358|850|58359|TRF
20260416|ETG|38114|0|94381|TRF
20260413|ETH|447671|5|877035|TRF
20260414|ETH|596130|19445|1187436|TRF
20260415|ETH|350686|119|828225|TRF
20260416|ETH|496054|210|1019243|TRF
20260413|ETHA|4168705|6202|10187542|TRF
20260414|ETHA|5416521|625|11317198|TRF
20260415|ETHA|4393278|0|8032241|TRF
20260416|ETHA|3548054|7457|7441711|TRF
20260413|ETHB|63370|0|111033|TRF
20260414|ETHB|40427|54|122124|TRF
20260415|ETHB|100082|0|150764|TRF
20260416|ETHB|76894|0|108733|TRF
20260413|ETHD|101309|3617|237968|TRF
20260414|ETHD|282128|19768|527463|TRF
20260415|ETHD|121797|18446|249490|TRF
20260416|ETHD|117519|935|311602|TRF
20260413|ETHE|209617|300|468747|TRF
20260414|ETHE|503407|0|1009410|TRF
20260415|ETHE|334693|0|698525|TRF
20260416|ETHE|337951|0|823249|TRF
20260413|ETHM|96944|5000|1330937|TRF
20260414|ETHM|11140|0|97711|TRF
20260415|ETHM|13506|0|311057|TRF
20260416|ETHM|40200|0|216952|TRF
20260415|ETHMU|828|0|908|TRF
20260416|ETHMU|250|0|544|TRF
20260413|ETHMW|145621|81617|792915|TRF
20260414|ETHMW|9721|9631|50996|TRF
20260415|ETHMW|9593|0|74580|TRF
20260416|ETHMW|2325|0|18029|TRF
20260413|ETHO|1392|0|1922|TRF
20260414|ETHO|2230|0|4538|TRF
20260415|ETHO|1459|0|2219|TRF
20260416|ETHO|416|0|1315|TRF
20260413|ETHT|624753|0|886639|TRF
20260414|ETHT|577674|7774|1121655|TRF
20260415|ETHT|393100|1807|707351|TRF
20260416|ETHT|963190|1513|1394754|TRF
20260413|ETHU|1021089|310|1775451|TRF
20260414|ETHU|1978448|6529|3888631|TRF
20260415|ETHU|1314359|200|2102528|TRF
20260416|ETHU|1318874|23302|2496813|TRF
20260413|ETHV|15194|741|26207|TRF
20260414|ETHV|24855|0|36679|TRF
20260415|ETHV|9515|0|13929|TRF
20260416|ETHV|18512|0|27941|TRF
20260413|ETHW|92223|490|159343|TRF
20260414|ETHW|138776|0|213022|TRF
20260415|ETHW|95050|0|151705|TRF
20260416|ETHW|152528|3|255524|TRF
20260414|ETIp|681|0|1167|TRF
20260415|ETIp|270|0|277|TRF
20260413|ETJ|56198|0|135357|TRF
20260414|ETJ|59038|0|102233|TRF
20260415|ETJ|49921|0|96096|TRF
20260416|ETJ|32371|6076|63222|TRF
20260413|ETN|416291|1266|691025|TRF
20260414|ETN|406646|2013|716932|TRF
20260415|ETN|442977|1114|813651|TRF
20260416|ETN|369584|650|663693|TRF
20260413|ETO|3675|0|6758|TRF
20260414|ETO|22568|0|41458|TRF
20260415|ETO|9028|0|16023|TRF
20260416|ETO|9526|0|16740|TRF
20260413|ETON|76601|0|245075|TRF
20260414|ETON|42934|0|101856|TRF
20260415|ETON|88565|0|162767|TRF
20260416|ETON|153338|1030|312739|TRF
20260413|ETOR|213767|6|452709|TRF
20260414|ETOR|253894|0|580179|TRF
20260415|ETOR|446695|0|1476443|TRF
20260416|ETOR|426504|346|1050122|TRF
20260413|ETR|374407|886|599173|TRF
20260414|ETR|381644|36|594347|TRF
20260415|ETR|633874|92|1075331|TRF
20260416|ETR|501349|355|1008226|TRF
20260413|ETRL|300|0|839|TRF
20260414|ETRL|179|0|1049|TRF
20260415|ETRL|1270|0|2692|TRF
20260416|ETRL|268|0|2053|TRF
20260413|ETS|1692|0|6095|TRF
20260414|ETS|1110|0|2439|TRF
20260415|ETS|1938|0|29421|TRF
20260416|ETS|313|0|16341|TRF
20260413|ETSY|448061|1211|935587|TRF
20260414|ETSY|381153|50|651335|TRF
20260415|ETSY|366866|1453|740944|TRF
20260416|ETSY|478659|229|1001062|TRF
20260413|ETTY|468|0|966|TRF
20260414|ETTY|1781|0|4607|TRF
20260415|ETTY|4517|0|5107|TRF
20260416|ETTY|202|0|1375|TRF
20260413|ETU|89546|2|135625|TRF
20260414|ETU|52410|0|99487|TRF
20260415|ETU|18109|0|35412|TRF
20260416|ETU|56653|0|102137|TRF
20260413|ETV|51191|0|97003|TRF
20260414|ETV|76229|0|125961|TRF
20260415|ETV|88809|0|152207|TRF
20260416|ETV|105555|0|162609|TRF
20260413|ETW|65283|0|117039|TRF
20260414|ETW|71927|0|163644|TRF
20260415|ETW|54410|0|113109|TRF
20260416|ETW|64993|1168|120963|TRF
20260413|ETX|1185|0|10092|TRF
20260414|ETX|1823|0|3300|TRF
20260415|ETX|2000|0|3365|TRF
20260416|ETX|3143|300|7405|TRF
20260413|ETY|71165|0|290655|TRF
20260414|ETY|101841|3|171673|TRF
20260415|ETY|58462|4135|251239|TRF
20260416|ETY|49156|1326|212076|TRF
20260413|ETpI|9262|0|14892|TRF
20260414|ETpI|12803|570|21623|TRF
20260415|ETpI|8628|0|16359|TRF
20260416|ETpI|16250|0|43183|TRF
20260413|EU|385489|26|921748|TRF
20260414|EU|463651|0|1202220|TRF
20260415|EU|1003114|1037|2170519|TRF
20260416|EU|653402|2476|1101899|TRF
20260413|EUAD|176329|0|284120|TRF
20260414|EUAD|83098|0|159403|TRF
20260415|EUAD|71958|200|159032|TRF
20260416|EUAD|583232|400|721572|TRF
20260413|EUDA|2403|0|3829|TRF
20260414|EUDA|237|0|970|TRF
20260415|EUDA|1693|0|4340|TRF
20260416|EUDA|1121|0|3891|TRF
20260414|EUDAW|18166|0|25771|TRF
20260415|EUDAW|750|0|1183|TRF
20260416|EUDAW|304|1|1702|TRF
20260413|EUDG|56|0|5707|TRF
20260414|EUDG|248|0|2189|TRF
20260416|EUDG|353|0|987|TRF
20260413|EUDV|5|0|6|TRF
20260414|EUDV|192|0|200|TRF
20260416|EUDV|110|0|114|TRF
20260413|EUFN|143110|36|1241766|TRF
20260414|EUFN|341914|7904|2309350|TRF
20260415|EUFN|195621|1700|547264|TRF
20260416|EUFN|63834|161|381664|TRF
20260413|EUHY|105016|0|112175|TRF
20260414|EUHY|3537|0|9994|TRF
20260415|EUHY|7848|0|14116|TRF
20260416|EUHY|2620|0|6609|TRF
20260413|EUM|34684|0|74410|TRF
20260414|EUM|21439|200|51758|TRF
20260415|EUM|41651|0|56285|TRF
20260416|EUM|17787|0|35004|TRF
20260413|EUO|1050|0|25354|TRF
20260414|EUO|6609|0|25369|TRF
20260415|EUO|2155|0|6950|TRF
20260416|EUO|1217|0|9121|TRF
20260414|EURK|1|0|105|TRF
20260413|EURL|8231|0|27690|TRF
20260414|EURL|5615|0|14884|TRF
20260415|EURL|8405|0|17974|TRF
20260416|EURL|4689|0|15256|TRF
20260413|EUSA|17402|0|28862|TRF
20260414|EUSA|8757|0|19944|TRF
20260415|EUSA|9995|0|42298|TRF
20260416|EUSA|10122|0|30732|TRF
20260413|EUSB|5022|0|27505|TRF
20260414|EUSB|8854|0|28556|TRF
20260415|EUSB|9560|2|18157|TRF
20260416|EUSB|3778|0|32808|TRF
20260413|EVAC|1603|0|5497|TRF
20260414|EVAC/WS|4825|0|4825|TRF
20260415|EVAC/WS|27635|0|34490|TRF
20260416|EVAC/WS|3000|0|3300|TRF
20260413|EVAX|1353|0|6584|TRF
20260414|EVAX|1716|0|6376|TRF
20260415|EVAX|1992|0|10378|TRF
20260416|EVAX|9019|500|14839|TRF
20260413|EVC|29699|0|104321|TRF
20260414|EVC|17165|150|51470|TRF
20260415|EVC|33145|0|75028|TRF
20260416|EVC|41031|0|142488|TRF
20260413|EVCM|17037|0|22288|TRF
20260414|EVCM|28877|0|44441|TRF
20260415|EVCM|10828|0|25081|TRF
20260416|EVCM|14233|0|45750|TRF
20260413|EVER|181557|30|251551|TRF
20260414|EVER|102285|0|146736|TRF
20260415|EVER|172929|0|239562|TRF
20260416|EVER|253068|679|297732|TRF
20260413|EVEX|239013|0|385288|TRF
20260414|EVEX|280292|0|541924|TRF
20260415|EVEX|326602|0|749037|TRF
20260416|EVEX|212902|2|437988|TRF
20260413|EVEX/WS|45|0|783|TRF
20260414|EVEX/WS|300|0|612|TRF
20260413|EVF|3433|0|15496|TRF
20260414|EVF|4159|0|22987|TRF
20260415|EVF|285|0|18903|TRF
20260416|EVF|2879|0|11765|TRF
20260413|EVG|9766|0|22226|TRF
20260414|EVG|13729|0|23733|TRF
20260415|EVG|2093|0|10211|TRF
20260416|EVG|6576|0|24067|TRF
20260413|EVGN|4530|0|10014|TRF
20260414|EVGN|1910|0|7108|TRF
20260415|EVGN|4473|3|13138|TRF
20260416|EVGN|6077|0|10753|TRF
20260413|EVGO|1007215|20|1755769|TRF
20260414|EVGO|791726|1448|1591221|TRF
20260415|EVGO|807978|5871|1246156|TRF
20260416|EVGO|938042|5757|1992002|TRF
20260413|EVGOW|800|0|3600|TRF
20260415|EVGOW|1439|1300|10778|TRF
20260416|EVGOW|500|0|1000|TRF
20260413|EVH|148068|0|512369|TRF
20260414|EVH|356645|13|687936|TRF
20260415|EVH|1119424|0|1703511|TRF
20260416|EVH|453788|0|872048|TRF
20260413|EVHY|74|0|377|TRF
20260414|EVHY|674|0|754|TRF
20260415|EVHY|244|0|438|TRF
20260416|EVHY|278|0|1029|TRF
20260413|EVI|4211|0|10060|TRF
20260414|EVI|6804|0|13145|TRF
20260415|EVI|3539|0|6211|TRF
20260416|EVI|4022|0|8237|TRF
20260413|EVIM|24978|0|84167|TRF
20260414|EVIM|10145|0|15823|TRF
20260415|EVIM|6301|0|14533|TRF
20260416|EVIM|4408|0|8214|TRF
20260413|EVLN|3142|0|19071|TRF
20260414|EVLN|1023|0|20494|TRF
20260415|EVLN|21287|0|33228|TRF
20260416|EVLN|4087|0|36713|TRF
20260413|EVLU|148|0|1324|TRF
20260414|EVLU|1468|0|2099|TRF
20260415|EVLU|785|0|1331|TRF
20260416|EVLU|539|0|972|TRF
20260413|EVLV|236673|0|599994|TRF
20260414|EVLV|207383|1112|739167|TRF
20260415|EVLV|189083|36778|581008|TRF
20260416|EVLV|130065|503|469810|TRF
20260413|EVLVW|13000|800|23600|TRF
20260414|EVLVW|40188|6400|72255|TRF
20260415|EVLVW|40399|7604|84315|TRF
20260416|EVLVW|11000|9000|20351|TRF
20260413|EVMN|60963|550|89094|TRF
20260414|EVMN|65799|0|166075|TRF
20260415|EVMN|48212|0|66775|TRF
20260416|EVMN|73770|0|99998|TRF
20260413|EVMO|18699|0|47432|TRF
20260414|EVMO|87704|0|105389|TRF
20260415|EVMO|90719|0|111066|TRF
20260416|EVMO|86042|0|160716|TRF
20260413|EVMT|1680|0|2503|TRF
20260414|EVMT|894|0|901|TRF
20260415|EVMT|2505|0|2993|TRF
20260416|EVMT|41|0|43|TRF
20260413|EVN|13217|0|33194|TRF
20260414|EVN|70908|0|96434|TRF
20260415|EVN|19287|2042|45846|TRF
20260416|EVN|7633|0|14401|TRF
20260413|EVNT|673|0|1820|TRF
20260414|EVNT|141|0|1850|TRF
20260415|EVNT|3267|0|10239|TRF
20260413|EVO|9216|0|41202|TRF
20260414|EVO|5978|0|34426|TRF
20260415|EVO|6261|0|20921|TRF
20260416|EVO|8354|0|24945|TRF
20260413|EVOX|0|0|4800|TRF
20260415|EVOX|0|0|0|TRF
20260416|EVOX|1|0|6|TRF
20260416|EVOXU|385|0|1787|TRF
20260413|EVPF|469|0|13046|TRF
20260414|EVPF|17044|0|36056|TRF
20260415|EVPF|3|0|14|TRF
20260416|EVPF|1520|0|1942|TRF
20260413|EVR|180460|65|276986|TRF
20260414|EVR|111026|0|238213|TRF
20260415|EVR|89245|0|173581|TRF
20260416|EVR|70891|0|157054|TRF
20260413|EVRG|218330|253|416080|TRF
20260414|EVRG|175278|134|538116|TRF
20260415|EVRG|209450|1|359799|TRF
20260416|EVRG|302367|42|648840|TRF
20260413|EVSB|7666|0|31509|TRF
20260414|EVSB|8437|0|57920|TRF
20260415|EVSB|6952|0|19090|TRF
20260416|EVSB|70234|0|92142|TRF
20260413|EVSD|19086|0|70298|TRF
20260414|EVSD|14577|0|40457|TRF
20260415|EVSD|16253|0|44834|TRF
20260416|EVSD|26739|0|82499|TRF
20260413|EVSM|19921|0|52421|TRF
20260414|EVSM|2544|600|88711|TRF
20260415|EVSM|3275|0|76101|TRF
20260416|EVSM|36685|0|91978|TRF
20260413|EVT|16644|0|66284|TRF
20260414|EVT|23059|8|65735|TRF
20260415|EVT|45161|1000|93170|TRF
20260416|EVT|19951|0|57009|TRF
20260413|EVTC|61970|0|86185|TRF
20260414|EVTC|49914|0|79462|TRF
20260415|EVTC|69614|0|104675|TRF
20260416|EVTC|58086|0|81376|TRF
20260413|EVTL|565210|33210|1173754|TRF
20260414|EVTL|839575|20627|1220541|TRF
20260415|EVTL|711723|690|1633164|TRF
20260416|EVTL|5540242|25869|8614427|TRF
20260413|EVTR|16405|0|180978|TRF
20260414|EVTR|465781|50|735033|TRF
20260415|EVTR|46006|0|226840|TRF
20260416|EVTR|156598|0|330416|TRF
20260413|EVTV|7823|201|98123|TRF
20260414|EVTV|76330|0|123826|TRF
20260415|EVTV|127503|1400|267742|TRF
20260416|EVTV|78846|12920|175919|TRF
20260413|EVUS|3754|0|48648|TRF
20260414|EVUS|3820|0|15027|TRF
20260415|EVUS|6101|0|19482|TRF
20260416|EVUS|14656|0|29288|TRF
20260413|EVV|85913|629|178785|TRF
20260414|EVV|83738|0|175034|TRF
20260415|EVV|76298|0|155736|TRF
20260416|EVV|46279|0|146044|TRF
20260413|EVX|2988|0|6761|TRF
20260414|EVX|500|0|735|TRF
20260415|EVX|8772|0|11640|TRF
20260416|EVX|2633|0|2839|TRF
20260413|EVYM|815|0|1909|TRF
20260414|EVYM|10115|0|10485|TRF
20260416|EVYM|2548|0|3613|TRF
20260413|EW|518183|1702|2241071|TRF
20260414|EW|568624|3551|2030757|TRF
20260415|EW|515362|1840|1841668|TRF
20260416|EW|641950|15|3046613|TRF
20260413|EWA|541942|211|667470|TRF
20260414|EWA|538943|1591|668382|TRF
20260415|EWA|292451|44|463876|TRF
20260416|EWA|959638|88|1400688|TRF
20260413|EWBC|177738|130|297339|TRF
20260414|EWBC|209162|0|328291|TRF
20260415|EWBC|147207|479|242157|TRF
20260416|EWBC|155933|0|413211|TRF
20260413|EWC|205085|137|313179|TRF
20260414|EWC|179779|0|278593|TRF
20260415|EWC|197222|34|396271|TRF
20260416|EWC|162574|0|393327|TRF
20260413|EWCZ|95989|0|115078|TRF
20260414|EWCZ|104907|0|151563|TRF
20260415|EWCZ|76071|0|198189|TRF
20260416|EWCZ|42477|0|88330|TRF
20260413|EWD|31688|0|75433|TRF
20260414|EWD|12849|0|39458|TRF
20260415|EWD|16496|0|54034|TRF
20260416|EWD|19330|0|31190|TRF
20260413|EWG|265013|0|450459|TRF
20260414|EWG|447979|0|882463|TRF
20260415|EWG|99984|0|246279|TRF
20260416|EWG|98590|0|270972|TRF
20260413|EWH|878038|2335|1391810|TRF
20260414|EWH|1565746|2800|1925577|TRF
20260415|EWH|1851875|208|2249127|TRF
20260416|EWH|1011454|657|1654368|TRF
20260413|EWI|38014|0|89312|TRF
20260414|EWI|64685|0|159882|TRF
20260415|EWI|63085|354|93639|TRF
20260416|EWI|69649|6|123169|TRF
20260413|EWJ|2346903|2392|2833039|TRF
20260414|EWJ|2413731|95|2975350|TRF
20260415|EWJ|786295|1504|1205839|TRF
20260416|EWJ|639721|327|912278|TRF
20260413|EWJV|8613|0|21580|TRF
20260414|EWJV|303536|0|318101|TRF
20260415|EWJV|14693|0|44407|TRF
20260416|EWJV|155378|0|181483|TRF
20260413|EWK|523|0|2117|TRF
20260414|EWK|1981|0|3740|TRF
20260415|EWK|623585|0|625201|TRF
20260416|EWK|210|0|1364|TRF
20260413|EWL|85713|27|196143|TRF
20260414|EWL|69556|0|162380|TRF
20260415|EWL|59595|0|113237|TRF
20260416|EWL|44274|0|69638|TRF
